ID,Name_lang
201066,邪恶之地
201076,邪恶之地
223122,邪恶之地
115192,诡诈
309003,诡诈
112942,暗影集中
187665,暗影集中
112947,神经打击
280716,吸血药膏
283647,吸血药膏
114494,除草大战
108237,除草毒气弹
124350,煞能天空
124355,煞能天空
135689,煞能天空
283762,甘霖
292628,甘霖
408762,甘霖
108243,巨龙之魂充能
108471,巨龙之魂充能
108472,巨龙之魂充能
108473,巨龙之魂充能
108833,巨龙之魂充能
108836,巨龙之魂充能
108837,巨龙之魂充能
108838,巨龙之魂充能
144031,挖洞
144033,挖洞
114896,风行图腾
127945,治疗之潮图腾
143474,治疗之潮图腾
145558,治疗之潮图腾
146722,治疗之潮图腾
146753,治疗之潮图腾
270497,治疗之潮图腾
343205,治疗之潮图腾
114911,先祖指引
275381,元素回响
333919,元素回响
462864,元素回响
383256,收回图腾
108292,野性之心
108293,野性之心
108294,野性之心
1261867,野性之心
1261868,野性之心
1261870,野性之心
1261872,野性之心
272369,杀手本能
273887,杀手本能
372555,杀手本能
372556,杀手本能
454625,杀手本能
145159,黑暗再生
108370,灵魂榨取
150679,灵魂榨取
150709,灵魂榨取
150710,灵魂榨取
152331,灵魂榨取
228254,灵魂榨取
228255,灵魂榨取
228974,灵魂榨取
405908,灵魂榨取
1311653,灵魂榨取
110695,冰霜之箭
126111,冰霜之箭
126113,冰霜之箭
126114,冰霜之箭
126115,冰霜之箭
286684,投掷胡萝卜
409408,投掷胡萝卜
429970,投掷胡萝卜
110658,"单人传送 - 到大漩涡"
108491,正在充能
108492,正在充能
108493,正在充能
108494,正在充能
361570,正在充能
108500,"Teleport to PTR Encounter"
216187,侍从魔典
196099,牺牲魔典
196100,牺牲魔典
108531,充能的巨龙之魂
127932,失窃的焰火大炮
149852,骑乘幼龙
149885,骑乘幼龙
210463,骑乘幼龙
183066,"Force Summoner to Ride Vehicle"
183432,"Force Summoner to Ride Vehicle"
184069,"Force Summoner to Ride Vehicle"
213505,"Force Summoner to Ride Vehicle"
240481,"Force Summoner to Ride Vehicle"
258827,"Force Summoner to Ride Vehicle"
302158,"Force Summoner to Ride Vehicle"
108601,腐蚀寄生虫
108649,腐蚀寄生虫
114243,"Cosmetic - Fly"
108614,"Cosmetic - Shadowstep Visual"
197976,"Cosmetic - Shadowstep Visual"
108877,"Ox Cart Rope Left"
111809,"Ox Cart Rope Left"
115269,"Ox Cart Rope Left"
120795,"Ox Cart Rope Left"
108641,载体收缩
108878,"Ox Cart Rope Right"
111810,"Ox Cart Rope Right"
115270,"Ox Cart Rope Right"
120801,"Ox Cart Rope Right"
108774,低空开伞
108810,抛掷木桶
109567,抛掷木桶
108799,黑血爆发
108803,砸破木桶
108816,砸破木桶
108817,砸破木桶
284268,砸破木桶
108830,"Summon Jojo Ironbrow"
108845,"Summon Jojo Ironbrow"
108857,"Summon Jojo Ironbrow"
109483,召唤陈·风暴烈酒
109507,召唤陈·风暴烈酒
122969,召唤陈·风暴烈酒
122974,召唤陈·风暴烈酒
123010,召唤陈·风暴烈酒
123066,召唤陈·风暴烈酒
203737,召唤陈·风暴烈酒
109484,"Summon Li Li"
109508,"Summon Li Li"
110414,"Summon Li Li"
109485,"Summon Mudmug"
109509,"Summon Mudmug"
110431,"Summon Mudmug"
111635,"Summon Mudmug"
111707,"Summon Mudmug"
111708,"Summon Mudmug"
111710,"Summon Mudmug"
111711,"Summon Mudmug"
115466,"Summon Mudmug"
110110,"Summon Kang Bramblestaff"
110111,"Summon Kang Bramblestaff"
111678,"Summon Kang Bramblestaff"
111681,"Summon Kang Bramblestaff"
126160,尚喜师父的法杖
126161,尚喜师父的法杖
108913,最后的丧钟
132021,"Generic Guardian Aura"
113212,进入死斗大赛
113213,进入死斗大赛
113216,进入死斗大赛
113219,进入死斗大赛
113224,进入死斗大赛
113227,进入死斗大赛
113228,进入死斗大赛
113246,退出死斗大赛
213414,退出死斗大赛
108955,鹰击长空
108971,鹰击长空
137466,鹰击长空
137537,鹰击长空
137539,鹰击长空
263818,鹰击长空
108943,飞影脚
108944,飞影脚
108938,小象洗澡
114239,幻隐
335984,幻隐
335986,幻隐
114214,天使壁垒
114216,天使壁垒
123540,目眩
123930,目眩
125350,目眩
109079,贯日击
119007,贯日击
120799,贯日击
127727,贯日击
128630,贯日击
130257,贯日击
145746,贯日击
148196,贯日击
110909,操控时间
127140,操控时间
342245,操控时间
342246,操控时间
342247,操控时间
347402,操控时间
348245,操控时间
348432,操控时间
348490,操控时间
361147,操控时间
371159,操控时间
397315,操控时间
397316,操控时间
397317,操控时间
397318,操控时间
397319,操控时间
397320,操控时间
397321,操控时间
397322,操控时间
397323,操控时间
1219545,操控时间
1231066,操控时间
208954,"Summon Controller Bunny"
261576,"Summon Controller Bunny"
109914,"Summon Wrathion"
109916,"Summon Cutscene Vehicle"
110990,"Summon Cutscene Vehicle"
109915,"Summon Player Stunt Double"
110988,"Summon Player Stunt Double"
131411,熊猫人幼龙
109087,凝固之血
109089,凝固之血
109091,凝固之血
109102,凝固之血
463730,凝固之血
115069,醉拳
124255,醉拳
322522,醉拳
324393,醉拳
109086,爆裂领主的毁灭瞄准镜
127115,爆裂领主的毁灭瞄准镜
117457,刃钩
464817,刃钩
109093,镜面瞄准镜
127116,镜面瞄准镜
127124,锁匠的火药桶
131459,滑水推进器
109104,燃放所有烟花！
124199,G91地雷
127127,G91地雷
109136,猢狲在背！
119451,猢狲在背！
109139,"Drunk Keg Carry"
123254,命运多舛
265258,命运多舛
265259,命运多舛
390972,命运多舛
390978,命运多舛
109374,扎佐之眼
136229,潜入吉尔尼斯城
109381,试图起飞
458853,暗影抽取
1264328,暗影抽取
109386,"Cancel Zazzo's Auras"
109214,触须投掷
109233,触须投掷
109237,触须投掷
109238,触须投掷
109240,触须投掷
109241,触须投掷
109243,触须投掷
109258,触须投掷
162133,狂野抽击
221298,狂野抽击
226935,狂野抽击
271401,狂野抽击
271492,狂野抽击
317499,狂野抽击
118922,迅疾如风
126659,迅疾如风
441301,迅疾如风
109385,"Teleport Back Timing Aura - Victory"
117405,束缚射击
117526,束缚射击
117553,束缚射击
285290,束缚射击
292451,束缚射击
109252,守护巨龙之力
109253,守护巨龙之力
109254,守护巨龙之力
109255,守护巨龙之力
109256,守护巨龙之力
109257,守护巨龙之力
210759,铁鹰守护
109266,记录
109270,记录
109271,记录
109273,记录
109274,记录
109277,记录
109278,记录
109279,记录
109283,记录
109284,记录
109285,记录
109287,记录
109288,记录
109289,记录
109291,记录
109292,记录
109293,记录
433948,记录
465001,记录
468209,记录
474054,记录
1221221,记录
1262502,记录
109309,"Summon Completion Event Bunny"
109658,"Summon Completion Event Bunny"
109676,"Summon Completion Event Bunny"
109296,冰冻之握
109305,冰冻之握
109307,冰冻之握
109317,冰冻之握
109318,冰冻之握
336445,冰冻之握
336469,冰冻之握
115928,险境求生
128405,险境求生
136634,险境求生
190062,险境求生
190067,险境求生
190073,险境求生
205551,险境求生
205552,险境求生
205553,险境求生
228722,险境求生
229076,险境求生
298922,险境求生
128594,意气风发
157851,意气风发
282225,意气风发
282227,意气风发
284341,意气风发
284342,意气风发
467568,水流大炮
467570,水流大炮
1217725,水流大炮
1217727,水流大炮
110316,霜冻
149939,霜冻
154817,霜冻
170225,霜冻
219163,成就追踪器
130773,煞之炎
372192,奥术之眼
220981,"Summon Arcane Construct"
223651,"Summon Arcane Construct"
136230,潜入卡拉赞废墟
110102,软泥喷吐
110297,软泥喷吐
161315,软泥喷吐
161316,软泥喷吐
161317,软泥喷吐
161319,软泥喷吐
161321,软泥喷吐
161322,软泥喷吐
215667,软泥喷吐
1291993,软泥喷吐
1291999,软泥喷吐
1292005,软泥喷吐
109399,"Ultraxion Intro Cosmetic Lightning"
109402,"Ultraxion Intro Cosmetic Lightning"
109403,"Ultraxion Intro Cosmetic Lightning"
109404,"Ultraxion Intro Cosmetic Lightning"
109407,"Ultraxion Intro Cosmetic Lightning"
109408,"Ultraxion Intro Cosmetic Lightning"
109412,"Ultraxion Intro Cosmetic Lightning"
109401,传送门
161722,传送门
161727,传送门
162394,传送门
162395,传送门
162659,传送门
162792,传送门
162793,传送门
162797,传送门
163554,传送门
163560,传送门
163562,传送门
163563,传送门
163564,传送门
163565,传送门
163624,传送门
163625,传送门
163639,传送门
163640,传送门
172474,传送门
172477,传送门
172479,传送门
172482,传送门
172485,传送门
172486,传送门
177791,传送门
177792,传送门
177793,传送门
177795,传送门
177796,传送门
183009,传送门
183010,传送门
185996,传送门
190592,传送门
190593,传送门
190594,传送门
190846,传送门
190847,传送门
190848,传送门
190849,传送门
191220,传送门
191221,传送门
191223,传送门
191224,传送门
195835,传送门
200886,传送门
213358,传送门
216299,传送门
220365,传送门
227391,传送门
229063,传送门
229136,传送门
232642,传送门
232909,传送门
233343,传送门
233475,传送门
244677,传送门
244687,传送门
244689,传送门
244692,传送门
244706,传送门
245485,传送门
245486,传送门
245804,传送门
246192,传送门
246194,传送门
250590,传送门
253771,传送门
253772,传送门
253773,传送门
253774,传送门
255746,传送门
257872,传送门
303468,传送门
303469,传送门
306515,传送门
312176,传送门
312178,传送门
323343,传送门
326775,传送门
326776,传送门
326777,传送门
326778,传送门
329244,传送门
329246,传送门
329248,传送门
333060,传送门
334109,传送门
334415,传送门
334427,传送门
335564,传送门
341125,传送门
342643,传送门
343140,传送门
362779,传送门
369903,传送门
389545,传送门
416102,传送门
416761,传送门
422197,传送门
422198,传送门
422199,传送门
422200,传送门
422201,传送门
422202,传送门
422203,传送门
422204,传送门
422205,传送门
422206,传送门
422207,传送门
422208,传送门
422209,传送门
422210,传送门
422211,传送门
422212,传送门
422258,传送门
448197,传送门
448199,传送门
448210,传送门
460053,传送门
460382,传送门
462501,传送门
471271,传送门
1224043,传送门
1227635,传送门
1229522,传送门
1230344,传送门
1230597,传送门
1230598,传送门
1231036,传送门
1233921,传送门
1233934,传送门
1233971,传送门
1233975,传送门
1235241,传送门
1235242,传送门
1237150,传送门
1239596,传送门
1241418,传送门
1245598,传送门
1247033,传送门
1259858,传送门
1259884,传送门
1266015,传送门
1266194,传送门
1266198,传送门
1266202,传送门
1268894,传送门
1268909,传送门
1268911,传送门
1268927,传送门
1270119,传送门
1270127,传送门
1270128,传送门
1275544,传送门
1283520,传送门
1283521,传送门
1284540,传送门
1284545,传送门
1290753,传送门
225001,"Out of Bounds!"
109439,"Events Unfold"
109451,"Events Unfold"
109452,"Events Unfold"
109453,"Events Unfold"
109498,"Events Unfold"
109499,"Events Unfold"
109500,"Events Unfold"
109501,"Events Unfold"
109502,"Events Unfold"
109503,"Events Unfold"
109660,"Events Unfold"
109661,"Events Unfold"
109662,"Events Unfold"
109663,"Events Unfold"
110946,"Events Unfold"
110952,"Events Unfold"
109470,甲板起火
110095,甲板起火
109493,满载的运酒车
109494,满载的运酒车
109510,"Summon Beer Cart"
109489,抛掷酒桶
109490,抛掷酒桶
111185,"Summon Controller"
111254,"Summon Controller"
122988,"Summon Controller"
123272,"Summon Controller"
135246,"Summon Controller"
154454,"Summon Controller"
162109,"Summon Controller"
163925,"Summon Controller"
164040,"Summon Controller"
109557,风暴之柱
109563,风暴之柱
109906,暮光肇生
109727,"Trigger Aspect Yell"
373267,缚誓生命
373268,缚誓生命
373270,缚誓生命
109883,强化拆卸
109887,奥能灌注武器
109893,奥能灌注护甲
109938,影步杀手
185562,暗月火酒
109935,刺客视野
109937,"Assassin's Sight Cosmetic"
109956,"Item - Dragon Soul Legendary Daggers"
109960,"Item - Dragon Soul Legendary Daggers"
151112,水晶晶簇
109950,灭世者之怒
114908,灵魂护壳
109969,炽烈暗影
109970,炽烈暗影
109980,炽烈暗影
109981,炽烈暗影
109988,炽烈暗影
110065,火焰巨龙之魂
109976,呆在外面！
109977,呆在外面！
110966,呆在外面！
134810,呆在外面！
109984,"Anti-Exploit LOS Check"
109986,易爆的军火
178888,Veil
178892,Veil
109996,格斗大师
120411,格斗大师
109995,格斗士
173455,格斗士
109998,Placeholder
453350,Placeholder
461147,Placeholder
461148,Placeholder
130705,遮蔽
130706,遮蔽
207702,遮蔽
267050,遮蔽
312017,遮蔽
353846,遮蔽
382799,遮蔽
412223,遮蔽
110549,暗影爪击
116128,暗影爪击
128059,暗影爪击
273653,暗影爪击
459210,暗影爪击
1271693,暗影爪击
443436,疑之影
443437,疑之影
448560,疑之影
448561,疑之影
448934,疑之影
188362,解散
223766,解散
223815,解散
223868,解散
235317,解散
1244485,解散
1244486,解散
1244491,解散
1244492,解散
114999,煞能震爆
117009,煞能震爆
122034,煞能震爆
129886,煞能新星
145989,煞能新星
346243,粉碎决心
1228438,粉碎决心
1228439,粉碎决心
110135,时间旅行
110136,时间旅行
123979,时间旅行
176111,时间旅行
254169,时间旅行
255152,时间旅行
262016,时间旅行
264606,时间旅行
276824,时间旅行
276827,时间旅行
276950,时间旅行
276954,时间旅行
277427,时间旅行
277430,时间旅行
290245,时间旅行
290246,时间旅行
316193,时间旅行
317785,时间旅行
317928,时间旅行
317931,时间旅行
372329,时间旅行
387377,时间旅行
415082,时间旅行
1213445,时间旅行
1279798,时间旅行
1279800,时间旅行
110148,以命偿命
110157,舷侧攻击
219015,舷侧攻击
268246,舷侧攻击
268260,舷侧攻击
278439,舷侧攻击
278441,舷侧攻击
278443,舷侧攻击
279577,舷侧攻击
279585,舷侧攻击
286409,舷侧攻击
286437,舷侧攻击
287937,舷侧攻击
288067,舷侧攻击
288070,舷侧攻击
288077,舷侧攻击
288078,舷侧攻击
288209,舷侧攻击
288211,舷侧攻击
288212,舷侧攻击
288214,舷侧攻击
288218,舷侧攻击
288220,舷侧攻击
288223,舷侧攻击
290242,舷侧攻击
290881,舷侧攻击
1239445,舷侧攻击
1239486,舷侧攻击
1239488,舷侧攻击
194000,"Jump Charge Dest"
268593,"Jump Charge Dest"
281430,"Jump Charge Dest"
281431,"Jump Charge Dest"
285890,"Jump Charge Dest"
351891,"Jump Charge Dest"
355946,"Jump Charge Dest"
355952,"Jump Charge Dest"
1245709,"Jump Charge Dest"
110697,戴上面具
115092,戴上面具
110354,召唤绿色雏鸟
110459,召唤绿色雏鸟
110572,召唤绿色雏鸟
127148,召唤绿色雏鸟
110353,召唤蓝色雏鸟
110458,召唤蓝色雏鸟
110571,召唤蓝色雏鸟
127149,召唤蓝色雏鸟
169593,滑溜溜
110188,小水泡
401322,小水泡
110215,吞噬遮幕
114143,香蕉弹幕
114144,香蕉弹幕
114145,香蕉弹幕
427661,香蕉弹幕
427662,香蕉弹幕
427663,香蕉弹幕
427664,香蕉弹幕
427665,香蕉弹幕
114799,腐蚀心智
234094,抑制
240111,抑制
397766,抑制
350339,活力虹吸
1256883,活力虹吸
1256887,活力虹吸
110443,影踪派匿踪
110451,影踪派匿踪
110454,影踪派匿踪
115410,影踪派匿踪
110347,影踪派烟雾弹
110348,影踪派烟雾弹
110444,影踪派烟雾弹
111047,"Summon Instructor Skythorn"
110460,召唤黄色雏龙
127147,召唤黄色雏龙
110369,"Mysterious Seed (DND)"
110370,"Mysterious Seed (DND)"
110371,"Mysterious Seed (DND)"
110372,"Mysterious Seed (DND)"
110373,"Mysterious Seed (DND)"
110376,"Create Rain Poppy (DND)"
110450,混元气法
110569,"Summon Hatchling"
127146,"Summon Hatchling"
110471,地栗的穿甲大炮
110475,地栗的穿甲大炮
278895,召唤蜜蜂
110537,回归肉身
110544,回归肉身
110558,扔球
110559,扔球
110576,扔球
110577,扔球
110579,扔球
114718,杂耍
114743,杂耍
114744,杂耍
114745,杂耍
366308,杂耍
366313,杂耍
366338,杂耍
366679,杂耍
366683,杂耍
465264,杂耍
175957,"Summon Target"
465302,没抓住球！
110622,暗影区域
381714,阴郁的雨云
131797,表情
227374,表情
465298,表情
110678,"Cloud Ring"
110679,"Cloud Ring"
110672,"Cloud Ring Visual"
110673,"Cloud Ring Visual"
129282,"Cloud Ring Visual"
110732,"Summon Serpent Vehicle"
110847,"Summon Serpent Vehicle"
110856,"Summon Serpent Vehicle"
110734,召唤绿色神龙
110858,召唤绿色神龙
110949,召唤绿色神龙
110978,召唤绿色神龙
111045,召唤绿色神龙
110857,召唤蓝色翔龙
110948,召唤蓝色翔龙
110977,召唤蓝色翔龙
111044,召唤蓝色翔龙
110979,"Summon Red Serpent"
111043,"Summon Red Serpent"
110875,"Summon Instructor Windblade"
110976,"Summon Instructor Windblade"
111042,"Summon Instructor Windblade"
110745,神圣之星
122121,神圣之星
122128,神圣之星
383356,神圣之星
390845,神圣之星
390981,神圣之星
110757,引导绳索
110759,引导绳索
110973,扔西瓜
111268,致命的蔬菜
185094,失败
217410,失败
219296,失败
219420,失败
251312,失败
259471,失败
261123,失败
261125,失败
261380,失败
271695,失败
382142,失败
397752,失败
397754,失败
407893,失败
412478,失败
417173,失败
419581,失败
419590,失败
1245929,失败
111129,灵魂过载
110950,召唤黄色翔龙
178402,放置
184593,放置
184604,放置
184605,放置
219448,放置
223976,放置
226504,放置
226505,放置
230153,放置
235042,放置
241513,放置
242610,放置
251932,放置
254340,放置
260288,放置
261402,放置
262067,放置
265309,放置
276438,放置
277807,放置
285498,放置
285683,放置
285711,放置
290293,放置
291267,放置
291322,放置
291323,放置
291325,放置
291326,放置
295289,放置
295854,放置
300953,放置
303511,放置
311144,放置
311288,放置
311305,放置
311370,放置
313340,放置
313348,放置
315459,放置
315526,放置
316479,放置
317360,放置
321207,放置
323329,放置
323364,放置
327962,放置
331617,放置
331619,放置
334082,放置
334681,放置
334890,放置
336787,放置
337100,放置
338347,放置
343606,放置
344665,放置
346001,放置
350465,放置
354678,放置
354680,放置
354684,放置
354696,放置
354697,放置
354732,放置
359627,放置
360360,放置
361830,放置
363406,放置
367299,放置
368498,放置
369950,放置
372016,放置
374799,放置
374806,放置
374809,放置
375636,放置
388731,放置
388744,放置
397573,放置
398435,放置
398655,放置
398656,放置
398657,放置
398658,放置
399325,放置
400500,放置
400502,放置
403918,放置
406583,放置
406586,放置
410546,放置
411849,放置
423519,放置
427038,放置
430890,放置
430896,放置
434709,放置
436098,放置
437202,放置
443692,放置
443693,放置
446763,放置
448390,放置
448391,放置
449865,放置
450354,放置
450366,放置
452729,放置
454543,放置
455469,放置
458907,放置
463307,放置
464829,放置
467130,放置
468204,放置
471346,放置
473912,放置
1215536,放置
1221270,放置
1223535,放置
1223556,放置
1225326,放置
1226916,放置
1227658,放置
1227719,放置
1233238,放置
1237328,放置
1239460,放置
1239461,放置
1239635,放置
1240291,放置
1241855,放置
1246550,放置
1246670,放置
1246671,放置
1246672,放置
1246675,放置
1251292,放置
1251324,放置
1251325,放置
1254925,放置
1259723,放置
1266336,放置
1266517,放置
1272674,放置
1273069,放置
1273876,放置
1283705,放置
1289680,放置
1292864,放置
1303118,放置
1310793,放置
1310984,放置
112953,离开载具
168001,离开载具
168107,离开载具
198413,离开载具
198420,离开载具
213544,离开载具
219926,离开载具
219951,离开载具
219952,离开载具
252132,离开载具
301149,离开载具
325934,离开载具
332640,离开载具
338564,离开载具
344248,离开载具
364612,离开载具
369953,离开载具
370399,离开载具
372199,离开载具
394722,离开载具
1283279,离开载具
1304679,离开载具
110954,纯净之手
179937,狂热打击
179939,狂热打击
256138,狂热打击
110960,强化隐形术
113862,强化隐形术
122293,强化隐形术
116016,纯净火焰
111001,"Forcecast Summon Warpath"
115344,开垦土壤
251780,生锈的洒水壶
274501,生锈的洒水壶
111244,召唤玩家1
111245,召唤玩家2
111246,召唤玩家3
111247,召唤玩家4
111248,召唤玩家5
111249,"Summon Master 1"
111250,"Summon Master 2"
111251,"Summon Master 3"
111252,"Summon Master 4"
111253,"Summon Master 5"
111255,"Summon Camera Vehicle"
170007,释放俘虏
170019,释放俘虏
170021,释放俘虏
170022,释放俘虏
170023,释放俘虏
172710,释放俘虏
172711,释放俘虏
172712,释放俘虏
172713,释放俘虏
301534,释放俘虏
301538,释放俘虏
301539,释放俘虏
301540,释放俘虏
301541,释放俘虏
312101,释放俘虏
1259069,释放俘虏
1264901,释放俘虏
111239,霜寒之握
111856,霜寒之握
114886,霜寒之握
278542,霜寒之握
279684,霜寒之握
279685,霜寒之握
111216,光明之刃
111394,光明之刃
112955,光明之刃
122443,冰墙
122449,冰墙
122450,冰墙
122451,冰墙
122482,冰墙
134587,冰墙
205161,冰墙
250732,冰墙
265041,冰墙
302457,冰墙
352278,冰墙
353703,冰墙
354036,冰墙
355623,冰墙
397239,冰墙
397240,冰墙
397241,冰墙
121153,侧袭
328085,侧袭
347225,侧袭
351225,侧袭
111273,扔鸡蛋
142221,眼罩
195219,眼罩
204813,眼罩
284907,眼罩
161003,"Summon Egg"
121899,召唤鸟儿
113959,重型护甲
235614,重型护甲
111354,Leashed
261806,Leashed
314179,狂信
111395,吸引煞魔
111431,吸引煞魔
137205,爆燃冲刺
175370,爆燃冲刺
176092,爆燃冲刺
176106,爆燃冲刺
176115,爆燃冲刺
176117,爆燃冲刺
178204,爆燃冲刺
201270,爆燃冲刺
201276,爆燃冲刺
201286,爆燃冲刺
202541,爆燃冲刺
202542,爆燃冲刺
202543,爆燃冲刺
202544,爆燃冲刺
202545,爆燃冲刺
456728,爆燃冲刺
456729,爆燃冲刺
456730,爆燃冲刺
327782,坚毅决心
327783,坚毅决心
327785,坚毅决心
329570,坚毅决心
277757,"Speed Buff"
111536,"Summon Yoon"
114602,"Summon Yoon"
114605,"Summon Mung-Mung"
114604,"Summon Fung"
114603,"Summon Mudclaw"
111581,饥饿的狗
111582,饥饿的狗
111589,饥饿的狗
111598,饥饿的狗
111812,煞能爆炸
114340,煞能爆炸
129696,煞能爆炸
135902,煞能爆炸
111587,黯焰
111609,黯焰
111628,黯焰
111596,粉碎灵魂
115438,粉碎灵魂
209980,粉碎灵魂
209981,粉碎灵魂
210038,粉碎灵魂
219811,粉碎灵魂
219814,粉碎灵魂
219818,粉碎灵魂
219819,粉碎灵魂
219820,粉碎灵魂
219821,粉碎灵魂
222797,粉碎灵魂
222798,粉碎灵魂
222799,粉碎灵魂
222802,粉碎灵魂
321126,粉碎灵魂
327649,粉碎灵魂
328046,粉碎灵魂
328955,粉碎灵魂
395035,粉碎灵魂
395037,粉碎灵魂
395043,粉碎灵魂
418222,粉碎灵魂
418231,粉碎灵魂
1252672,粉碎灵魂
1252675,粉碎灵魂
1252676,粉碎灵魂
1252683,粉碎灵魂
1252704,粉碎灵魂
1252729,粉碎灵魂
1254347,粉碎灵魂
111616,寒冰之怒
185163,墨水
195107,墨水
314789,墨水
314790,墨水
111637,灵魂损毁
114658,灵魂损毁
280358,灵魂损毁
321038,灵魂损毁
343641,锁住
235365,炽热之魂
389176,炽热之魂
411008,炽热之魂
422067,炽热之魂
423530,炽热之魂
426898,炽热之魂
111648,愤怒的小狗
111650,愤怒的小狗
313088,释放痛苦
111666,粉碎！
433708,粉碎！
111664,坦克脉冲
111671,重击头槌
118685,重击头槌
121468,重击头槌
130772,重击头槌
141345,召唤书籍
141346,召唤书籍
205136,召唤书籍
111720,阳炎旋风
126848,净化仪式
207215,净化仪式
329784,净化仪式
330921,净化仪式
330927,净化仪式
407402,净化仪式
408146,净化仪式
408171,净化仪式
410895,净化仪式
111699,"Bowmen Dummy"
112060,幻象之形
111704,"Stake Checker"
111740,"Summon Adds"
131260,"Summon Adds"
131261,"Summon Adds"
144489,"Summon Adds"
154467,"Summon Adds"
156694,"Summon Adds"
160959,"Summon Adds"
181156,"Summon Adds"
181301,"Summon Adds"
182262,"Summon Adds"
230262,"Summon Adds"
287161,"Summon Adds"
287440,"Summon Adds"
1249706,"Summon Adds"
231394,受缚奴仆
231398,受缚奴仆
111718,"Bowmen Engulfing Mantid"
136507,黑暗之力
180054,黑暗之力
180238,黑暗之力
185105,黑暗之力
185106,黑暗之力
187484,黑暗之力
252473,黑暗之力
299051,黑暗之力
299055,黑暗之力
299056,黑暗之力
299061,黑暗之力
330890,黑暗之力
111767,"Bowmen Engage"
111768,精粹煞能
111806,精粹煞能
111807,精粹煞能
113886,恶魔传送门
113890,恶魔传送门
113895,恶魔传送门
113896,恶魔传送门
113899,恶魔传送门
113900,恶魔传送门
113902,恶魔传送门
113904,恶魔传送门
113942,恶魔传送门
120729,恶魔传送门
130935,恶魔传送门
138649,恶魔传送门
143251,恶魔传送门
154934,恶魔传送门
159326,恶魔传送门
159720,恶魔传送门
160035,恶魔传送门
160036,恶魔传送门
168039,恶魔传送门
176726,恶魔传送门
176729,恶魔传送门
181286,恶魔传送门
183008,恶魔传送门
207940,恶魔传送门
207944,恶魔传送门
210230,恶魔传送门
211596,恶魔传送门
211751,恶魔传送门
231288,恶魔传送门
233153,恶魔传送门
233154,恶魔传送门
233249,恶魔传送门
233299,恶魔传送门
233301,恶魔传送门
234140,恶魔传送门
234298,恶魔传送门
236671,恶魔传送门
236762,恶魔传送门
311699,恶魔传送门
361652,恶魔传送门
362227,恶魔传送门
384645,恶魔传送门
1214675,恶魔传送门
1214730,恶魔传送门
1214740,恶魔传送门
1216137,恶魔传送门
1216138,恶魔传送门
1218104,恶魔传送门
1218334,恶魔传送门
1219353,恶魔传送门
1264230,恶魔传送门
1264231,恶魔传送门
1264264,恶魔传送门
1264266,恶魔传送门
111775,暗影剃刀
111776,暗影剃刀
276729,暗影剃刀
111779,肉体爆裂
111780,肉体爆裂
130618,肉体爆裂
130620,肉体爆裂
130621,肉体爆裂
130622,肉体爆裂
151953,肉体爆裂
151954,肉体爆裂
151957,肉体爆裂
111797,给予礼物
111802,给予礼物
111816,给予礼物
111818,给予礼物
111822,给予礼物
111824,给予礼物
111903,给予礼物
111905,给予礼物
111799,给予食物
111815,给予食物
111817,给予食物
111819,给予食物
111821,给予食物
111823,给予食物
111825,给予食物
111904,给予食物
111906,给予食物
111833,"Summon Lyalia"
111832,"Summon Incursion Sentinel"
111835,"Forcecast Summon Incursion Sentinel"
111839,集群本能
1265140,提神饮料
1265145,提神饮料
112872,"Summon Vaeldrin"
112853,转化生命
117398,闪电囚笼
117436,闪电囚笼
122874,闪电囚笼
244044,闪电囚笼
222471,生锈刀锋
113098,狗食
113099,狗食
225573,黑暗愈合
225578,黑暗愈合
298093,黑暗愈合
441742,黑暗愈合
441747,黑暗愈合
122913,美味
112875,影踪派焰火
439170,酿造
474005,酿造
1246767,酿造
1249576,酿造
134477,胁迫气场
328435,胁迫气场
112058,"Cosmetic Soul Rip (Lilian Voss)"
112076,饥饿狂犬
112077,饥饿狂犬
112090,饥饿狂犬
112093,饥饿狂犬
124403,设置雕文
115943,雄鹰盛宴雕文
115946,怒火冲天雕文
125931,伏虎闪雷雕文
125732,武道精神雕文
125151,猛虎出山雕文
125872,战斗姿态雕文
115944,雄鹰盛宴
115993,怒火冲天
119012,幽灵伪装
119030,幽灵伪装
119032,幽灵伪装
129572,丧志之煞
250280,淬毒飞镖
267934,淬毒飞镖
267994,召唤破坏魔
168138,召唤眼魔
200228,召唤眼魔
159005,召唤愤怒卫士
184351,召唤愤怒卫士
202967,召唤愤怒卫士
267995,召唤愤怒卫士
360609,召唤愤怒卫士
140741,原始营养
124341,放血
138693,放血
165699,放血
179778,放血
179779,放血
179780,放血
255299,放血
274787,放血
274977,放血
292348,放血
323020,放血
323043,放血
341440,放血
344941,放血
344944,放血
372474,放血
383154,放血
1301217,放血
1301224,放血
1301230,放血
1301231,放血
1301232,放血
1301662,放血
1301663,放血
1307526,放血
1307529,放血
1307530,放血
1307531,放血
1307532,放血
292248,战斗之环
292293,战斗之环
297014,战斗之环
442633,战斗之环
1227534,战斗之环
1227590,战斗之环
292301,"Battle Ring Attacker Ping"
297015,"Battle Ring Attacker Ping"
312205,"Battle Ring Attacker Ping"
420519,"Battle Ring Attacker Ping"
292499,"Defeated Knockback"
292506,"Defeated Knockback"
292370,"Forcecast Defeated Knockback"
292498,"Forcecast Defeated Knockback"
